Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Female,No,Graduate,No,2156,977,1.0,360,1,Urban,1
Male,Yes,Graduate,No,4252,0,1.31,180,0,Urban,1
Male,Yes,Graduate,No,4997,0,1.37,360,1,Urban,1
Female,No,Graduate,Yes,1921,1920,1.01,360,1,Semiurban,0
Male,Yes,Graduate,No,4246,1154,1.68,360,1,Urban,1
Male,Yes,Graduate,Yes,4319,0,1.63,300,0,Semiurban,0
Female,No,Graduate,No,1000,1988,0.97,180,1,Urban,0
Female,No,Graduate,Yes,1576,977,0.8,360,1,Semiurban,1
Male,No,Graduate,No,1321,946,0.58,300,0,Semiurban,0
Male,Yes,Not Graduate,No,2832,0,1.11,300,0,Rural,1
Male,Yes,Graduate,No,4374,24,1.59,360,0,Urban,0
Female,No,Graduate,No,2446,1779,0.74,180,0,Semiurban,0
Female,No,Graduate,No,1000,2126,1.08,180,0,Urban,0
Female,No,Graduate,No,3857,2399,0.79,180,0,Semiurban,0
Male,Yes,Graduate,Yes,5106,1701,1.38,180,1,Semiurban,1
Male,Yes,Graduate,No,6729,293,1.49,300,1,Urban,0
Male,Yes,Graduate,No,4363,0,1.88,300,0,Urban,0
Male,Yes,Graduate,Yes,4827,0,1.25,180,1,Semiurban,0
Female,No,Graduate,Yes,2787,1614,0.62,300,0,Semiurban,0
Male,Yes,Graduate,No,5989,0,1.37,360,0,Urban,0
Male,No,Graduate,No,2488,1786,0.75,300,1,Semiurban,0
Female,No,Graduate,No,2735,813,1.02,360,1,Semiurban,0
Female,No,Graduate,No,1000,2189,1.0,300,0,Semiurban,1
Female,No,Graduate,Yes,4649,1629,1.02,360,0,Semiurban,1
Male,Yes,Graduate,No,4529,0,1.36,300,1,Urban,1
Male,Yes,Not Graduate,No,2568,84,1.6,360,1,Rural,0
Female,No,Graduate,Yes,5146,1708,0.91,300,0,Semiurban,1
Male,Yes,Not Graduate,No,2640,0,1.36,300,1,Rural,0
Female,Yes,Not Graduate,Yes,1728,2293,0.81,300,1,Rural,1
Male,Yes,Not Graduate,No,1824,0,1.4,300,1,Rural,1
Female,No,Graduate,Yes,2326,1024,0.74,300,0,Semiurban,1
Male,Yes,Graduate,No,7102,0,1.44,360,1,Urban,0
Female,Yes,Not Graduate,Yes,3168,2292,1.02,360,1,Rural,1
Female,No,Graduate,No,1000,1412,0.67,180,0,Urban,1
Male,Yes,Graduate,No,5830,1657,1.47,360,0,Urban,0
Female,No,Graduate,No,1650,1394,1.42,360,0,Urban,1
Male,Yes,Not Graduate,No,1254,0,1.18,360,1,Rural,0
Male,Yes,Graduate,Yes,4971,1022,1.19,300,0,Semiurban,1
Male,Yes,Not Graduate,No,1204,0,1.16,180,1,Rural,0
Female,No,Graduate,No,1919,670,1.57,300,0,Urban,1
Male,Yes,Graduate,Yes,4674,0,1.46,180,1,Semiurban,1
Female,No,Graduate,No,2214,1673,1.02,180,0,Urban,0
Female,No,Graduate,Yes,4198,2197,0.97,300,0,Semiurban,1
Male,Yes,Graduate,No,3910,843,1.75,360,0,Urban,0
Male,No,Graduate,No,3677,2732,0.53,180,1,Semiurban,0
Male,Yes,Graduate,No,5958,0,1.44,180,1,Urban,0
Male,No,Graduate,No,1248,3603,0.5,180,1,Semiurban,0
Female,No,Graduate,Yes,2809,2171,0.94,360,0,Semiurban,0
Female,No,Graduate,No,3682,1332,0.79,300,1,Semiurban,1
Male,Yes,Not Graduate,No,3677,0,1.53,180,0,Rural,1
Male,Yes,Not Graduate,No,4116,469,1.18,300,0,Rural,1
Female,No,Graduate,No,2863,1149,0.78,180,1,Semiurban,1
Male,Yes,Not Graduate,No,3722,0,1.4,300,1,Rural,1
Male,Yes,Not Graduate,No,5164,0,1.4,360,1,Rural,0
Male,Yes,Not Graduate,No,3626,11,1.21,300,0,Rural,1
Male,Yes,Graduate,Yes,4391,577,1.35,360,0,Semiurban,1
Male,Yes,Not Graduate,No,3778,0,1.62,300,0,Rural,1
Male,Yes,Not Graduate,No,4383,0,1.44,360,0,Rural,1
Male,Yes,Graduate,Yes,4172,357,1.4,180,0,Semiurban,0
Female,No,Graduate,Yes,1829,2754,0.94,360,1,Semiurban,0
Female,No,Graduate,No,1440,1375,1.06,180,0,Semiurban,1
Female,No,Graduate,No,3248,2059,1.17,180,0,Urban,1
Male,Yes,Not Graduate,No,4360,119,1.42,180,1,Rural,1
Male,Yes,Not Graduate,No,3380,1678,1.3,360,0,Rural,0
Female,No,Graduate,No,3213,1534,1.2,180,0,Semiurban,0
Male,Yes,Not Graduate,No,4652,384,1.21,360,1,Rural,1
Female,No,Graduate,No,1000,747,0.93,300,1,Urban,0
Female,No,Graduate,No,2068,1770,0.89,180,1,Semiurban,1
Male,Yes,Graduate,No,5292,0,1.81,300,1,Urban,0
Male,Yes,Graduate,No,3601,0,1.51,180,1,Urban,0
Male,Yes,Graduate,Yes,5490,0,1.08,300,1,Semiurban,0
Male,Yes,Not Graduate,No,2779,138,0.74,300,1,Rural,1
Male,Yes,Graduate,Yes,3072,0,1.4,300,1,Semiurban,0
Male,No,Graduate,No,2840,1108,0.54,180,0,Semiurban,1
Male,Yes,Graduate,No,5937,0,1.47,360,0,Urban,1
Male,Yes,Graduate,No,4009,0,1.6,300,1,Urban,0
Female,No,Graduate,No,1617,1918,0.9,360,1,Semiurban,1
Male,Yes,Not Graduate,No,3557,0,0.67,360,0,Rural,0
Male,Yes,Graduate,No,4844,1060,1.25,180,1,Urban,0
Male,Yes,Graduate,Yes,5449,1191,1.53,180,0,Semiurban,1
Male,Yes,Graduate,No,6357,44,1.73,300,0,Urban,0
Female,No,Graduate,Yes,4351,1677,0.5,300,1,Semiurban,0
Male,Yes,Graduate,Yes,3256,0,1.61,180,0,Semiurban,0
Female,Yes,Not Graduate,Yes,1716,3393,1.21,360,1,Rural,1
Male,No,Graduate,No,1961,1379,0.54,360,1,Semiurban,1
Male,Yes,Graduate,Yes,6376,345,1.25,300,0,Semiurban,0
Female,Yes,Not Graduate,Yes,1016,3796,0.75,360,0,Rural,1
Male,Yes,Graduate,No,4594,0,1.21,180,1,Urban,1
Male,Yes,Not Graduate,No,4367,465,1.2,180,1,Rural,1
Male,Yes,Graduate,Yes,5692,0,1.56,180,1,Semiurban,0
Female,No,Graduate,Yes,2743,1433,0.94,180,0,Semiurban,1
Female,No,Graduate,No,1000,1145,0.84,180,0,Semiurban,0
Female,Yes,Not Graduate,Yes,4065,787,1.09,300,0,Rural,0
Male,No,Graduate,No,2507,2544,0.66,180,0,Semiurban,1
Female,No,Graduate,No,1069,987,1.23,360,1,Urban,0
Male,Yes,Graduate,No,6508,281,1.75,300,0,Urban,0
Male,Yes,Graduate,Yes,4745,1119,1.11,300,1,Semiurban,0
Female,No,Graduate,No,1296,1580,1.12,180,0,Semiurban,1
Male,Yes,Graduate,No,6571,866,1.21,180,1,Urban,1
Male,Yes,Graduate,No,3693,945,1.56,300,1,Urban,0
Male,Yes,Not Graduate,No,3037,0,1.47,180,1,Rural,0
Male,Yes,Graduate,No,5092,486,1.65,180,0,Urban,1
Male,Yes,Not Graduate,No,2848,0,1.22,180,1,Rural,0
Female,No,Graduate,No,2201,2763,1.33,180,0,Urban,0
Male,Yes,Not Graduate,No,5031,166,1.28,360,0,Rural,1
Male,Yes,Graduate,Yes,5727,0,1.44,360,0,Semiurban,1
Female,No,Graduate,Yes,3676,1180,1.1,300,1,Semiurban,1
Female,No,Graduate,No,1933,840,0.79,300,1,Urban,1
Male,No,Graduate,No,1993,2605,0.96,300,1,Semiurban,1
Female,No,Graduate,No,1604,969,0.92,360,0,Semiurban,0
Male,Yes,Not Graduate,No,4386,0,1.22,360,0,Rural,1
Male,Yes,Graduate,Yes,5276,1313,1.69,300,0,Semiurban,0
Female,Yes,Not Graduate,Yes,3782,2131,1.07,300,0,Rural,1
Male,Yes,Graduate,Yes,6828,686,1.32,300,1,Semiurban,1
Female,Yes,Not Graduate,Yes,2588,2922,1.43,180,1,Rural,0
Male,Yes,Graduate,Yes,4636,0,1.54,180,1,Semiurban,0
Female,No,Graduate,Yes,3971,1050,0.82,360,1,Semiurban,0
Female,No,Graduate,No,2329,1029,1.12,180,0,Semiurban,1
Female,No,Graduate,No,1257,1422,0.94,300,0,Urban,1
Female,Yes,Not Graduate,Yes,1000,2664,1.15,360,1,Rural,1
Female,Yes,Not Graduate,Yes,1879,2976,1.45,300,0,Rural,0
Male,Yes,Not Graduate,No,2952,131,1.1,360,1,Rural,1
Female,No,Graduate,No,1550,306,1.12,180,1,Semiurban,1
Male,Yes,Not Graduate,No,3646,0,1.17,180,0,Rural,0
Male,Yes,Not Graduate,No,6120,0,1.46,360,0,Rural,0
Male,Yes,Graduate,No,7140,331,1.65,180,1,Urban,1
Female,No,Graduate,No,1756,1272,0.57,360,1,Semiurban,1
Male,Yes,Graduate,No,5595,0,1.59,360,0,Urban,0
Male,Yes,Graduate,Yes,5949,0,1.62,360,0,Semiurban,1
Male,Yes,Graduate,No,5781,0,1.31,360,1,Urban,0
Male,Yes,Graduate,No,6540,0,1.63,360,0,Urban,0
Male,No,Graduate,No,1706,1794,0.81,300,1,Semiurban,1
Female,No,Graduate,No,2584,1259,0.65,360,0,Urban,0
Male,Yes,Graduate,No,4594,0,1.64,360,1,Urban,0
Female,Yes,Not Graduate,Yes,3552,1952,1.17,180,0,Rural,0
Male,Yes,Not Graduate,No,3295,704,1.38,300,1,Rural,1
Male,No,Graduate,No,3370,3137,0.63,180,0,Semiurban,0
Male,Yes,Not Graduate,No,3361,0,1.15,180,0,Rural,0
Female,No,Graduate,No,1290,1094,1.02,300,0,Urban,1
Female,Yes,Not Graduate,Yes,2372,1152,0.98,300,0,Rural,1
Female,No,Graduate,No,2035,1747,1.01,180,1,Semiurban,1
Female,Yes,Not Graduate,Yes,4105,1682,1.4,180,1,Rural,1
Male,Yes,Not Graduate,No,5045,0,1.21,180,1,Rural,0
Male,Yes,Not Graduate,No,4331,274,1.58,180,1,Rural,1
Female,No,Graduate,Yes,3494,1723,1.08,360,0,Semiurban,0
Female,No,Graduate,No,3172,1533,0.97,180,1,Semiurban,0
Male,Yes,Not Graduate,No,3999,0,1.36,180,1,Rural,0
Male,Yes,Graduate,No,5746,154,1.4,300,1,Urban,0
Male,Yes,Graduate,Yes,5422,0,1.34,180,1,Semiurban,0
Female,No,Graduate,No,1204,0,1.26,360,1,Urban,0
Male,Yes,Graduate,Yes,4456,0,1.52,300,0,Semiurban,1
Male,Yes,Graduate,No,7300,271,1.98,300,0,Urban,1
Male,Yes,Graduate,No,5700,761,1.39,180,0,Urban,0
Male,Yes,Graduate,No,6382,0,1.7,300,0,Urban,0
Male,Yes,Graduate,No,4320,0,1.6,360,0,Urban,0
Male,Yes,Graduate,No,5775,0,1.27,180,0,Urban,1
Female,No,Graduate,No,1000,207,1.19,180,0,Urban,1
Male,Yes,Not Graduate,No,3643,0,1.36,300,1,Rural,1
Male,Yes,Not Graduate,No,4182,0,1.23,180,1,Rural,1
Female,Yes,Not Graduate,Yes,2615,2993,0.93,300,1,Rural,0
Female,Yes,Not Graduate,Yes,2743,2332,0.82,180,0,Rural,0
Male,Yes,Graduate,Yes,4059,0,1.47,300,0,Semiurban,1
Male,Yes,Not Graduate,No,5655,751,1.07,360,0,Rural,1
Male,Yes,Graduate,No,4363,697,1.66,180,1,Urban,1
Male,Yes,Not Graduate,No,4541,0,1.7,300,0,Rural,0
Female,No,Graduate,No,1556,545,1.24,180,0,Urban,0
Male,Yes,Not Graduate,No,4615,950,1.12,180,1,Rural,1
Male,Yes,Not Graduate,No,4525,0,1.44,360,0,Rural,1
Male,Yes,Graduate,No,4378,361,1.73,360,1,Urban,1
Female,No,Graduate,No,4343,1511,1.04,300,0,Urban,0
Male,Yes,Graduate,No,6058,923,1.6,180,1,Urban,0
Female,No,Graduate,No,1021,1939,0.75,300,1,Semiurban,1
Female,No,Graduate,Yes,2822,1466,0.87,180,1,Semiurban,0
Male,Yes,Not Graduate,No,2657,998,1.33,360,1,Rural,1
Female,No,Graduate,No,1634,1176,1.04,300,1,Semiurban,0
Female,No,Graduate,No,1089,2512,0.93,300,0,Semiurban,0
Female,No,Graduate,Yes,2138,1945,1.03,180,1,Semiurban,0
Male,Yes,Not Graduate,No,3358,201,0.72,300,0,Rural,1
Female,Yes,Not Graduate,Yes,1882,1995,1.06,300,0,Rural,0
Female,No,Graduate,Yes,1794,504,0.65,360,0,Semiurban,0
Female,Yes,Not Graduate,Yes,2534,2741,1.13,180,1,Rural,0
Female,No,Graduate,No,2510,1660,1.08,180,1,Semiurban,0
Female,No,Graduate,No,1548,490,1.22,300,1,Semiurban,1
Female,Yes,Not Graduate,Yes,2890,611,0.91,360,1,Rural,0
Male,Yes,Graduate,No,6609,1535,1.47,180,0,Urban,0
Male,Yes,Not Graduate,No,4635,0,1.14,180,1,Rural,0
Male,Yes,Not Graduate,No,4411,1237,1.54,180,1,Rural,0
Male,Yes,Graduate,No,5784,0,1.59,300,0,Urban,1
Female,No,Graduate,No,3706,1452,1.08,300,1,Semiurban,0
Female,No,Graduate,No,2062,1865,0.93,300,0,Semiurban,1
Female,No,Graduate,No,1635,854,1.12,360,1,Urban,1
Female,No,Graduate,No,1000,1586,1.18,360,1,Urban,1
Male,No,Graduate,No,2798,1985,0.5,180,1,Semiurban,0
Female,No,Graduate,No,1949,2322,0.94,360,0,Urban,1
Male,Yes,Not Graduate,No,3576,323,1.1,360,0,Rural,1
Female,No,Graduate,Yes,1262,2170,1.42,180,1,Semiurban,0
Female,No,Graduate,No,1000,1719,0.64,180,0,Urban,0
Male,Yes,Graduate,No,5464,0,1.39,360,0,Urban,1
Female,No,Graduate,Yes,1000,1786,1.23,300,0,Semiurban,1
Female,No,Graduate,No,1834,1643,0.87,180,1,Semiurban,0
Female,No,Graduate,No,3498,994,1.47,180,0,Urban,1
Male,Yes,Not Graduate,No,3621,67,1.27,300,1,Rural,0
Male,No,Graduate,No,2960,1922,0.7,300,0,Semiurban,0
Female,Yes,Not Graduate,Yes,3261,2223,0.85,360,0,Rural,0
Female,No,Graduate,No,2431,123,1.0,360,1,Urban,0
Male,Yes,Graduate,No,4972,0,1.44,360,0,Urban,1
Male,Yes,Graduate,Yes,4887,0,1.23,300,1,Semiurban,0
Male,Yes,Graduate,Yes,6391,0,1.13,300,1,Semiurban,0
Female,Yes,Not Graduate,Yes,1262,3083,1.17,360,1,Rural,0
Male,No,Graduate,No,3535,0,0.5,180,1,Semiurban,0
Male,Yes,Not Graduate,No,5663,827,1.04,300,0,Rural,0
Female,No,Graduate,No,2952,1057,0.98,300,0,Semiurban,1
Male,Yes,Graduate,Yes,5545,0,1.19,300,1,Semiurban,1
Female,No,Graduate,No,1595,1220,1.01,180,1,Urban,0
Male,Yes,Not Graduate,No,1531,0,1.58,180,1,Rural,1
Male,Yes,Graduate,Yes,6001,68,1.02,180,0,Semiurban,1
Male,Yes,Graduate,No,6033,0,1.59,300,1,Urban,0
Female,No,Graduate,Yes,3750,1604,1.18,360,1,Semiurban,0
Female,No,Graduate,Yes,3058,1706,1.0,180,1,Semiurban,0
Male,Yes,Not Graduate,No,2853,535,1.41,180,0,Rural,1
Female,No,Graduate,No,1166,1517,0.75,180,0,Semiurban,1
Female,No,Graduate,No,2827,353,0.87,360,0,Urban,0
Male,Yes,Not Graduate,No,4520,1692,1.37,300,0,Rural,1
Male,Yes,Not Graduate,No,3577,0,1.22,180,1,Rural,0
Female,No,Graduate,No,1000,516,0.66,360,0,Urban,0
Male,Yes,Graduate,No,4711,282,1.55,360,0,Urban,1
Male,Yes,Not Graduate,No,2797,0,1.06,180,0,Rural,0
Female,No,Graduate,Yes,3979,1713,0.96,180,0,Semiurban,1
Male,Yes,Not Graduate,No,2553,917,1.18,360,0,Rural,1
Male,Yes,Graduate,Yes,4860,0,1.3,180,0,Semiurban,1
Female,No,Graduate,Yes,3155,1108,0.98,180,0,Semiurban,1
Male,No,Graduate,No,3011,1811,0.53,180,1,Semiurban,0
Female,No,Graduate,Yes,4475,2064,1.12,300,1,Semiurban,1
Male,Yes,Not Graduate,No,3841,0,1.22,300,1,Rural,1
Male,Yes,Not Graduate,No,2961,1701,1.05,180,0,Rural,0
Male,Yes,Not Graduate,No,3731,0,1.32,180,0,Rural,1
Male,Yes,Graduate,No,3018,0,1.77,300,0,Urban,0
Female,No,Graduate,Yes,3031,1673,0.89,180,0,Semiurban,0
Male,No,Graduate,No,2770,3086,0.5,360,1,Semiurban,1
Female,No,Graduate,Yes,2822,1329,1.17,360,1,Semiurban,0
Male,Yes,Graduate,No,4283,0,1.33,300,1,Urban,0
Female,Yes,Not Graduate,Yes,1765,1701,1.06,300,0,Rural,0
Male,No,Graduate,No,3809,1611,0.51,180,1,Semiurban,0
Female,No,Graduate,Yes,3765,2291,1.19,180,0,Semiurban,1
Female,No,Graduate,No,1260,1192,0.99,360,0,Semiurban,0
Male,Yes,Graduate,No,5845,0,1.57,300,0,Urban,0
Male,Yes,Graduate,Yes,6105,0,1.84,300,1,Semiurban,0
Male,Yes,Graduate,No,3267,446,1.4,300,1,Urban,0
Male,Yes,Graduate,Yes,5255,987,1.25,360,1,Semiurban,1
Male,No,Graduate,No,2795,1477,0.6,180,0,Semiurban,1
Male,No,Graduate,No,1452,2726,0.88,180,1,Semiurban,1
Male,Yes,Graduate,No,4566,0,1.3,300,1,Urban,1
Male,No,Graduate,No,2491,2246,0.83,180,1,Semiurban,1
Male,Yes,Not Graduate,No,2785,0,1.25,180,0,Rural,0
Female,No,Graduate,Yes,1977,895,0.97,300,1,Semiurban,0
Male,Yes,Graduate,No,5539,834,1.52,180,0,Urban,1
Male,Yes,Not Graduate,No,2723,0,1.2,300,0,Rural,0
Female,No,Graduate,No,1933,923,1.05,300,1,Urban,0
Male,Yes,Graduate,No,4506,1514,1.75,180,1,Urban,0
Male,No,Graduate,No,3493,2268,0.5,360,0,Semiurban,1
Female,No,Graduate,No,2858,2049,1.04,360,1,Urban,0
Male,Yes,Graduate,Yes,5605,0,1.43,180,1,Semiurban,1
Male,Yes,Graduate,Yes,7575,0,1.49,300,1,Semiurban,0
Female,No,Graduate,No,2561,1937,0.76,300,1,Semiurban,1
Male,Yes,Graduate,Yes,4753,444,1.66,360,1,Semiurban,0
Female,No,Graduate,No,1000,940,1.2,360,0,Urban,0
Male,Yes,Not Graduate,No,4321,0,1.54,180,1,Rural,0
Male,No,Graduate,No,2204,1988,0.68,360,0,Semiurban,0
Male,Yes,Graduate,No,5231,1483,1.67,300,1,Urban,1
Male,Yes,Not Graduate,No,4214,809,0.87,300,1,Rural,0
Female,No,Graduate,Yes,4090,0,0.97,360,0,Semiurban,1
Female,No,Graduate,No,2933,918,1.11,300,0,Semiurban,1
Female,No,Graduate,No,1763,1852,0.96,360,1,Urban,0
Male,Yes,Graduate,No,7203,0,1.57,360,0,Urban,1
Female,No,Graduate,No,2024,1410,0.5,360,1,Semiurban,0
Female,No,Graduate,No,1000,208,0.96,300,0,Urban,1
Male,Yes,Graduate,No,4911,0,1.73,360,0,Urban,0
Male,Yes,Not Graduate,No,6172,274,1.06,180,1,Rural,0
Male,Yes,Not Graduate,No,3420,203,1.2,360,0,Rural,0
Female,No,Graduate,Yes,2987,2041,0.88,360,1,Semiurban,1
Female,No,Graduate,No,1000,1564,1.22,300,0,Urban,1
Male,Yes,Graduate,No,5566,790,1.43,360,1,Urban,1
Male,Yes,Not Graduate,No,3261,0,1.28,180,0,Rural,0
Female,No,Graduate,No,1813,1924,1.1,180,1,Urban,1
Female,No,Graduate,No,1337,360,0.72,180,0,Urban,1
Female,No,Graduate,No,2826,223,0.9,360,0,Urban,1
Male,Yes,Not Graduate,No,5165,0,1.36,360,1,Rural,1
Male,Yes,Graduate,No,5693,0,1.29,300,0,Urban,0
Male,Yes,Graduate,No,6388,690,1.46,180,1,Urban,1
Male,Yes,Not Graduate,No,3303,171,1.28,360,1,Rural,1
Female,Yes,Not Graduate,Yes,4355,2419,1.27,360,0,Rural,0
Male,Yes,Graduate,No,4535,793,1.38,360,1,Urban,0
Female,No,Graduate,No,2715,731,0.61,180,1,Urban,1
Female,No,Graduate,No,3126,939,0.5,300,1,Urban,0
Male,Yes,Graduate,Yes,6567,0,1.2,180,1,Semiurban,1
Male,Yes,Not Graduate,No,3358,0,1.24,360,1,Rural,1
Female,Yes,Not Graduate,Yes,2545,1675,1.06,180,1,Rural,0
Female,No,Graduate,No,1811,1367,0.71,300,1,Urban,1
Female,No,Graduate,No,2256,349,0.99,180,1,Semiurban,0
Male,Yes,Graduate,No,3224,0,1.42,180,1,Urban,0
Female,No,Graduate,No,2160,2365,0.95,360,0,Urban,0
Male,No,Graduate,No,2590,1922,0.53,180,0,Semiurban,0
Female,No,Graduate,Yes,4800,1927,0.73,360,0,Semiurban,0
Female,No,Graduate,No,1852,505,1.13,300,1,Semiurban,1
Male,No,Graduate,No,3735,2374,0.5,360,0,Semiurban,1
Female,No,Graduate,No,1650,2207,0.77,180,1,Semiurban,0
Male,Yes,Graduate,Yes,4139,669,1.09,360,1,Semiurban,1
Male,No,Graduate,No,1853,1748,0.5,180,1,Semiurban,1
Female,No,Graduate,Yes,1675,1610,0.69,360,0,Semiurban,1
Female,No,Graduate,Yes,1753,1118,1.24,300,1,Semiurban,0
Male,No,Graduate,No,3158,356,0.63,180,1,Semiurban,0
Male,Yes,Not Graduate,No,2698,749,1.28,360,0,Rural,1
Male,Yes,Graduate,No,5177,0,1.49,300,0,Urban,0
Male,No,Graduate,No,1000,3228,0.5,300,1,Semiurban,0
Female,No,Graduate,No,1776,983,0.5,360,1,Semiurban,1
Male,Yes,Not Graduate,No,4703,0,1.2,300,0,Rural,1
Male,Yes,Graduate,No,6794,891,1.91,300,1,Urban,0
Female,No,Graduate,Yes,3617,1990,1.12,360,0,Semiurban,0
Male,Yes,Graduate,Yes,7683,0,1.63,180,0,Semiurban,0
Male,Yes,Graduate,Yes,4929,633,1.37,360,1,Semiurban,1
Male,Yes,Graduate,Yes,5145,344,1.78,180,0,Semiurban,0
Female,No,Graduate,No,1485,431,1.48,180,1,Urban,1
Male,Yes,Not Graduate,No,2606,421,1.29,300,0,Rural,0
Male,Yes,Graduate,Yes,5409,496,1.95,180,1,Semiurban,0
Male,No,Graduate,No,3223,1175,0.71,300,0,Semiurban,1
Male,Yes,Not Graduate,No,1031,113,1.21,180,1,Rural,0
Female,Yes,Not Graduate,Yes,3663,2472,0.92,360,0,Rural,1
Male,Yes,Graduate,No,6683,0,1.54,180,1,Urban,1
Male,Yes,Graduate,No,6092,258,1.68,180,0,Urban,0
Male,Yes,Graduate,No,5379,504,1.28,180,1,Urban,1
Male,Yes,Graduate,No,6159,315,1.72,180,0,Urban,1
Female,No,Graduate,Yes,5129,1307,0.84,300,1,Semiurban,1
Female,No,Graduate,Yes,4113,1616,1.23,180,1,Semiurban,0
Male,Yes,Graduate,No,5229,0,1.73,180,1,Urban,1
Female,No,Graduate,No,3740,532,0.89,300,1,Urban,0
Male,Yes,Graduate,Yes,5267,0,1.65,360,1,Semiurban,0
Male,Yes,Not Graduate,No,3906,358,1.15,360,1,Rural,1
Female,Yes,Not Graduate,Yes,2279,3706,0.55,300,1,Rural,0
Male,No,Graduate,No,1767,1851,0.7,300,1,Semiurban,1
Female,No,Graduate,No,2076,3240,0.91,300,1,Semiurban,0
Male,Yes,Graduate,No,4779,0,1.9,360,1,Urban,0
Female,No,Graduate,No,2661,3127,1.16,300,1,Semiurban,0
Male,No,Graduate,No,2919,3740,0.64,180,0,Semiurban,1
Male,Yes,Graduate,Yes,4805,1048,1.76,300,1,Semiurban,0
Female,Yes,Not Graduate,Yes,3892,2788,1.05,300,0,Rural,0
Male,No,Graduate,No,1816,1887,0.65,180,0,Semiurban,1
Male,Yes,Graduate,Yes,4693,520,1.24,180,0,Semiurban,0
Male,No,Graduate,No,2278,2444,1.16,180,0,Semiurban,1
Female,No,Graduate,Yes,2781,0,0.92,180,0,Semiurban,1
Male,Yes,Not Graduate,No,3484,0,1.21,180,1,Rural,0
Female,No,Graduate,Yes,3142,1660,1.22,300,0,Semiurban,0
Male,No,Graduate,No,1168,2430,0.56,180,0,Semiurban,1
Male,Yes,Not Graduate,No,3238,602,0.93,360,1,Rural,0
Male,Yes,Not Graduate,No,4390,840,1.64,180,1,Rural,1
Male,Yes,Graduate,Yes,5246,0,1.45,180,1,Semiurban,0
Male,Yes,Not Graduate,No,5403,0,1.69,300,1,Rural,0
Male,Yes,Graduate,No,5136,1078,1.25,300,0,Urban,0
Male,Yes,Not Graduate,No,1542,132,1.41,180,0,Rural,1
Female,No,Graduate,No,1000,1578,1.15,180,0,Urban,1
Male,Yes,Graduate,No,5441,134,1.75,300,0,Urban,1
Female,Yes,Not Graduate,Yes,1543,3220,1.03,360,1,Rural,0
Female,Yes,Not Graduate,Yes,2827,1836,1.41,180,0,Rural,0
Female,No,Graduate,No,1000,1188,1.12,180,1,Urban,0
Male,Yes,Graduate,No,5842,0,1.43,180,1,Urban,1
Male,Yes,Not Graduate,No,3652,0,1.45,300,0,Rural,0
Female,No,Graduate,No,4709,1320,0.69,360,0,Semiurban,0
Female,No,Graduate,No,2301,1179,0.98,360,1,Urban,0
Male,Yes,Graduate,No,6463,0,1.76,360,1,Urban,1
Male,No,Graduate,No,1240,2663,0.6,360,1,Semiurban,0
Female,No,Graduate,No,2557,1426,0.91,300,0,Semiurban,1
Female,No,Graduate,No,1000,1540,1.0,360,0,Semiurban,1
Female,Yes,Not Graduate,Yes,2189,1525,0.95,300,0,Rural,0
Male,No,Graduate,No,1110,937,0.79,300,0,Semiurban,1
Male,Yes,Not Graduate,No,4121,98,1.18,360,1,Rural,1
Male,Yes,Not Graduate,No,4516,559,1.14,300,1,Rural,0
Male,Yes,Not Graduate,No,4550,340,0.98,360,1,Rural,1
Male,No,Graduate,No,2905,2093,0.74,180,1,Semiurban,0
Male,Yes,Graduate,No,7202,0,2.03,360,1,Urban,1
Male,No,Graduate,No,2990,1150,0.76,300,1,Semiurban,0
Male,Yes,Graduate,No,7029,0,1.6,180,0,Urban,0
Female,Yes,Not Graduate,Yes,2569,1662,0.78,300,0,Rural,1
Female,No,Graduate,No,4584,1712,1.02,360,0,Urban,1
Female,Yes,Not Graduate,Yes,2196,2855,0.98,300,0,Rural,1
Male,Yes,Not Graduate,No,4823,1013,1.41,360,1,Rural,1
Male,Yes,Graduate,No,6155,1079,1.7,360,0,Urban,1
Male,Yes,Graduate,Yes,3608,636,1.46,180,0,Semiurban,1
Female,No,Graduate,Yes,4252,232,1.0,180,1,Semiurban,1
Female,No,Graduate,Yes,3166,848,1.28,300,0,Semiurban,0
Male,Yes,Graduate,No,4614,0,1.85,360,0,Urban,1
Male,Yes,Graduate,No,4100,0,1.1,300,0,Urban,1
Female,No,Graduate,Yes,2789,1027,0.78,300,0,Semiurban,0
Female,No,Graduate,No,1000,2310,1.21,360,0,Urban,1
Female,No,Graduate,No,1000,2059,1.21,360,0,Semiurban,0
Female,No,Graduate,Yes,3745,1119,1.29,300,0,Semiurban,0
Female,No,Graduate,Yes,3059,1019,0.78,360,1,Semiurban,0
Male,Yes,Graduate,Yes,4573,533,1.16,180,1,Semiurban,0
Male,Yes,Not Graduate,No,3460,610,1.22,360,0,Rural,1
Female,No,Graduate,Yes,2008,2455,1.14,300,0,Semiurban,1
Female,No,Graduate,No,1000,817,0.74,180,1,Semiurban,0
Female,No,Graduate,Yes,1000,2362,1.16,360,1,Semiurban,1
Male,Yes,Not Graduate,No,1286,0,1.11,180,1,Rural,1
Female,No,Graduate,No,2436,184,0.64,180,0,Semiurban,1
